boundary_id,date,bin,n
8_11,2024-11-04,-975,0
8_11,2024-11-04,-925,0
8_11,2024-11-04,-875,0
8_11,2024-11-04,-825,0
8_11,2024-11-04,-775,1
8_11,2024-11-04,-725,0
8_11,2024-11-04,-675,1
8_11,2024-11-04,-625,0
8_11,2024-11-04,-575,0
8_11,2024-11-04,-525,0
8_11,2024-11-04,-475,1
8_11,2024-11-04,-425,0
8_11,2024-11-04,-375,1
8_11,2024-11-04,-325,0
8_11,2024-11-04,-275,1
8_11,2024-11-04,-225,0
8_11,2024-11-04,-175,0
8_11,2024-11-04,-125,0
8_11,2024-11-04,-75,0
8_11,2024-11-04,-25,0
8_11,2024-11-04,25,0
8_11,2024-11-04,75,0
8_11,2024-11-04,125,1
8_11,2024-11-04,175,0
8_11,2024-11-04,225,0
8_11,2024-11-04,275,0
8_11,2024-11-04,325,0
8_11,2024-11-04,375,0
8_11,2024-11-04,425,0
8_11,2024-11-04,475,0
8_11,2024-11-04,525,0
8_11,2024-11-04,575,0
8_11,2024-11-04,625,0
8_11,2024-11-04,675,0
8_11,2024-11-04,725,1
8_11,2024-11-04,775,0
8_11,2024-11-04,825,1
8_11,2024-11-04,875,2
8_11,2024-11-04,925,0
8_11,2024-11-04,975,0
8_11,2024-11-04,1025,1
8_11,2024-11-04,1075,0
8_11,2024-11-04,1125,1
8_11,2024-11-04,1175,1
8_11,2024-11-04,1225,1
8_11,2024-11-04,1275,0
8_11,2024-11-04,1325,0
8_11,2024-11-04,1375,0
8_11,2024-11-04,1425,0
8_11,2024-11-04,1475,0
8_11,2024-11-04,1525,0
8_11,2024-11-04,1575,0
8_11,2024-11-04,1625,0
8_11,2024-11-04,1675,0
8_11,2024-11-04,1725,0
8_11,2024-11-04,1775,0
8_11,2024-11-04,1825,0
8_11,2024-11-04,1875,1
8_11,2024-11-04,1925,0
8_11,2024-11-04,1975,0
8_11,2024-11-07,-1975,0
8_11,2024-11-07,-1925,0
8_11,2024-11-07,-1875,1
8_11,2024-11-07,-1825,0
8_11,2024-11-07,-1775,0
8_11,2024-11-07,-1725,0
8_11,2024-11-07,-1675,0
8_11,2024-11-07,-1625,0
8_11,2024-11-07,-1575,0
8_11,2024-11-07,-1525,0
8_11,2024-11-07,-1475,0
8_11,2024-11-07,-1425,0
8_11,2024-11-07,-1375,0
8_11,2024-11-07,-1325,0
8_11,2024-11-07,-1275,0
8_11,2024-11-07,-1225,0
8_11,2024-11-07,-1175,0
8_11,2024-11-07,-1125,0
8_11,2024-11-07,-1075,0
8_11,2024-11-07,-1025,2
8_11,2024-11-07,-975,0
8_11,2024-11-07,-925,0
8_11,2024-11-07,-875,0
8_11,2024-11-07,-825,1
8_11,2024-11-07,-775,0
8_11,2024-11-07,-725,3
8_11,2024-11-07,-675,1
8_11,2024-11-07,-625,0
8_11,2024-11-07,-575,0
8_11,2024-11-07,-525,1
8_11,2024-11-07,-475,0
8_11,2024-11-07,-425,1
8_11,2024-11-07,-375,0
8_11,2024-11-07,-325,0
8_11,2024-11-07,-275,1
8_11,2024-11-07,-225,0
8_11,2024-11-07,-175,1
8_11,2024-11-07,-125,1
8_11,2024-11-07,-75,0
8_11,2024-11-07,-25,0
8_11,2024-11-07,25,0
8_11,2024-11-07,75,0
8_11,2024-11-07,125,0
8_11,2024-11-07,175,0
8_11,2024-11-07,225,0
8_11,2024-11-07,275,0
8_11,2024-11-07,325,1
8_11,2024-11-07,375,0
8_11,2024-11-07,425,0
8_11,2024-11-07,475,0
8_11,2024-11-07,525,0
8_11,2024-11-07,575,0
8_11,2024-11-07,625,0
8_11,2024-11-07,675,0
8_11,2024-11-07,725,1
8_11,2024-11-07,775,0
8_11,2024-11-07,825,1
8_11,2024-11-07,875,0
8_11,2024-11-07,925,0
8_11,2024-11-07,975,0
8_11,2024-11-07,1025,1
8_11,2024-11-07,1075,0
8_11,2024-11-07,1125,0
8_11,2024-11-07,1175,0
8_11,2024-11-07,1225,0
8_11,2024-11-07,1275,0
8_11,2024-11-07,1325,1
8_11,2024-11-07,1375,0
8_11,2024-11-07,1425,0
8_11,2024-11-07,1475,0
8_11,2024-11-07,1525,1
8_11,2024-11-07,1575,0
8_11,2024-11-07,1625,0
8_11,2024-11-07,1675,0
8_11,2024-11-07,1725,0
8_11,2024-11-07,1775,1
8_11,2024-11-07,1825,0
8_11,2024-11-07,1875,0
8_11,2024-11-07,1925,0
8_11,2024-11-07,1975,0
8_11,2024-11-13,-1975,0
8_11,2024-11-13,-1925,0
8_11,2024-11-13,-1875,0
8_11,2024-11-13,-1825,0
8_11,2024-11-13,-1775,0
8_11,2024-11-13,-1725,0
8_11,2024-11-13,-1675,0
8_11,2024-11-13,-1625,0
8_11,2024-11-13,-1575,0
8_11,2024-11-13,-1525,0
8_11,2024-11-13,-1475,0
8_11,2024-11-13,-1425,0
8_11,2024-11-13,-1375,0
8_11,2024-11-13,-1325,0
8_11,2024-11-13,-1275,2
8_11,2024-11-13,-1225,0
8_11,2024-11-13,-1175,0
8_11,2024-11-13,-1125,0
8_11,2024-11-13,-1075,0
8_11,2024-11-13,-1025,0
8_11,2024-11-13,-975,0
8_11,2024-11-13,-925,0
8_11,2024-11-13,-875,0
8_11,2024-11-13,-825,0
8_11,2024-11-13,-775,2
8_11,2024-11-13,-725,1
8_11,2024-11-13,-675,0
8_11,2024-11-13,-625,1
8_11,2024-11-13,-575,0
8_11,2024-11-13,-525,0
8_11,2024-11-13,-475,0
8_11,2024-11-13,-425,0
8_11,2024-11-13,-375,0
8_11,2024-11-13,-325,0
8_11,2024-11-13,-275,0
8_11,2024-11-13,-225,0
8_11,2024-11-13,-175,0
8_11,2024-11-13,-125,0
8_11,2024-11-13,-75,0
8_11,2024-11-13,-25,0
8_11,2024-11-13,25,0
8_11,2024-11-13,75,0
8_11,2024-11-13,125,0
8_11,2024-11-13,175,0
8_11,2024-11-13,225,0
8_11,2024-11-13,275,1
8_11,2024-11-13,325,0
8_11,2024-11-13,375,0
8_11,2024-11-13,425,0
8_11,2024-11-13,475,0
8_11,2024-11-13,525,0
8_11,2024-11-13,575,0
8_11,2024-11-13,625,0
8_11,2024-11-13,675,0
8_11,2024-11-13,725,0
8_11,2024-11-13,775,1
8_11,2024-11-13,825,1
8_11,2024-11-13,875,0
8_11,2024-11-13,925,1
8_11,2024-11-13,975,0
8_11,2024-11-13,1025,0
8_11,2024-11-13,1075,0
8_11,2024-11-13,1125,1
8_11,2024-11-13,1175,0
8_11,2024-11-13,1225,0
8_11,2024-11-13,1275,0
8_11,2024-11-13,1325,0
8_11,2024-11-13,1375,0
8_11,2024-11-13,1425,0
8_11,2024-11-13,1475,0
8_11,2024-11-13,1525,0
8_11,2024-11-13,1575,0
8_11,2024-11-13,1625,1
8_11,2024-11-13,1675,0
8_11,2024-11-13,1725,0
8_11,2024-11-13,1775,0
8_11,2024-11-13,1825,0
8_11,2024-11-13,1875,1
8_11,2024-11-13,1925,0
8_11,2024-11-13,1975,2
8_11,2024-11-16,-1975,0
8_11,2024-11-16,-1925,0
8_11,2024-11-16,-1875,0
8_11,2024-11-16,-1825,0
8_11,2024-11-16,-1775,0
8_11,2024-11-16,-1725,0
8_11,2024-11-16,-1675,1
8_11,2024-11-16,-1625,2
8_11,2024-11-16,-1575,0
8_11,2024-11-16,-1525,0
8_11,2024-11-16,-1475,0
8_11,2024-11-16,-1425,0
8_11,2024-11-16,-1375,1
8_11,2024-11-16,-1325,0
8_11,2024-11-16,-1275,0
8_11,2024-11-16,-1225,0
8_11,2024-11-16,-1175,1
8_11,2024-11-16,-1125,0
8_11,2024-11-16,-1075,0
8_11,2024-11-16,-1025,1
8_11,2024-11-16,-975,1
8_11,2024-11-16,-925,3
8_11,2024-11-16,-875,2
8_11,2024-11-16,-825,1
8_11,2024-11-16,-775,1
8_11,2024-11-16,-725,2
8_11,2024-11-16,-675,0
8_11,2024-11-16,-625,0
8_11,2024-11-16,-575,0
8_11,2024-11-16,-525,0
8_11,2024-11-16,-475,2
8_11,2024-11-16,-425,2
8_11,2024-11-16,-375,0
8_11,2024-11-16,-325,0
8_11,2024-11-16,-275,2
8_11,2024-11-16,-225,1
8_11,2024-11-16,-175,0
8_11,2024-11-16,-125,0
8_11,2024-11-16,-75,1
8_11,2024-11-16,-25,0
8_11,2024-11-16,25,0
8_11,2024-11-16,75,0
8_11,2024-11-16,125,0
8_11,2024-11-16,175,0
8_11,2024-11-16,225,1
8_11,2024-11-16,275,0
8_11,2024-11-16,325,0
8_11,2024-11-16,375,0
8_11,2024-11-16,425,0
8_11,2024-11-16,475,0
8_11,2024-11-16,525,0
8_11,2024-11-16,575,0
8_11,2024-11-16,625,0
8_11,2024-11-16,675,0
8_11,2024-11-16,725,0
8_11,2024-11-16,775,0
8_11,2024-11-16,825,1
8_11,2024-11-16,875,1
8_11,2024-11-16,925,0
8_11,2024-11-16,975,0
8_11,2024-11-16,1025,1
8_11,2024-11-16,1075,0
8_11,2024-11-16,1125,0
8_11,2024-11-16,1175,0
8_11,2024-11-16,1225,1
8_11,2024-11-16,1275,0
8_11,2024-11-16,1325,1
8_11,2024-11-16,1375,1
8_11,2024-11-16,1425,0
8_11,2024-11-16,1475,0
8_11,2024-11-16,1525,1
8_11,2024-11-16,1575,0
8_11,2024-11-16,1625,0
8_11,2024-11-16,1675,0
8_11,2024-11-16,1725,0
8_11,2024-11-16,1775,0
8_11,2024-11-16,1825,0
8_11,2024-11-16,1875,0
8_11,2024-11-16,1925,0
8_11,2024-11-16,1975,0
8_11,2024-11-22,-1975,0
8_11,2024-11-22,-1925,1
8_11,2024-11-22,-1875,0
8_11,2024-11-22,-1825,0
8_11,2024-11-22,-1775,0
8_11,2024-11-22,-1725,0
8_11,2024-11-22,-1675,0
8_11,2024-11-22,-1625,0
8_11,2024-11-22,-1575,0
8_11,2024-11-22,-1525,0
8_11,2024-11-22,-1475,0
8_11,2024-11-22,-1425,0
8_11,2024-11-22,-1375,0
8_11,2024-11-22,-1325,0
8_11,2024-11-22,-1275,0
8_11,2024-11-22,-1225,0
8_11,2024-11-22,-1175,1
8_11,2024-11-22,-1125,0
8_11,2024-11-22,-1075,0
8_11,2024-11-22,-1025,0
8_11,2024-11-22,-975,0
8_11,2024-11-22,-925,0
8_11,2024-11-22,-875,0
8_11,2024-11-22,-825,0
8_11,2024-11-22,-775,0
8_11,2024-11-22,-725,0
8_11,2024-11-22,-675,0
8_11,2024-11-22,-625,0
8_11,2024-11-22,-575,1
8_11,2024-11-22,-525,0
8_11,2024-11-22,-475,2
8_11,2024-11-22,-425,0
8_11,2024-11-22,-375,0
8_11,2024-11-22,-325,0
8_11,2024-11-22,-275,0
8_11,2024-11-22,-225,0
8_11,2024-11-22,-175,0
8_11,2024-11-22,-125,0
8_11,2024-11-22,-75,0
8_11,2024-11-22,-25,3
8_11,2024-11-22,25,0
8_11,2024-11-22,75,0
8_11,2024-11-22,125,0
8_11,2024-11-22,175,0
8_11,2024-11-22,225,1
8_11,2024-11-22,275,1
8_11,2024-11-22,325,1
8_11,2024-11-22,375,0
8_11,2024-11-22,425,0
8_11,2024-11-22,475,0
8_11,2024-11-22,525,0
8_11,2024-11-22,575,0
8_11,2024-11-22,625,0
8_11,2024-11-22,675,2
8_11,2024-11-22,725,0
8_11,2024-11-22,775,0
8_11,2024-11-22,825,0
8_11,2024-11-22,875,0
8_11,2024-11-22,925,1
8_11,2024-11-22,975,0
8_11,2024-11-22,1025,1
8_11,2024-11-22,1075,0
8_11,2024-11-22,1125,0
8_11,2024-11-22,1175,0
8_11,2024-11-22,1225,0
8_11,2024-11-22,1275,0
8_11,2024-11-22,1325,0
8_11,2024-11-22,1375,0
8_11,2024-11-22,1425,0
8_11,2024-11-22,1475,0
8_11,2024-11-22,1525,2
8_11,2024-11-22,1575,0
8_11,2024-11-22,1625,0
8_11,2024-11-22,1675,0
8_11,2024-11-22,1725,1
8_11,2024-11-22,1775,1
8_11,2024-11-22,1825,0
8_11,2024-11-22,1875,0
8_11,2024-11-22,1925,0
8_11,2024-11-22,1975,0
8_11,2024-11-25,-1975,0
8_11,2024-11-25,-1925,0
8_11,2024-11-25,-1875,0
8_11,2024-11-25,-1825,0
8_11,2024-11-25,-1775,0
8_11,2024-11-25,-1725,0
8_11,2024-11-25,-1675,0
8_11,2024-11-25,-1625,0
8_11,2024-11-25,-1575,0
8_11,2024-11-25,-1525,0
8_11,2024-11-25,-1475,0
8_11,2024-11-25,-1425,0
8_11,2024-11-25,-1375,0
8_11,2024-11-25,-1325,0
8_11,2024-11-25,-1275,0
8_11,2024-11-25,-1225,0
8_11,2024-11-25,-1175,0
8_11,2024-11-25,-1125,1
8_11,2024-11-25,-1075,0
8_11,2024-11-25,-1025,0
8_11,2024-11-25,-975,0
8_11,2024-11-25,-925,0
8_11,2024-11-25,-875,0
8_11,2024-11-25,-825,0
8_11,2024-11-25,-775,0
8_11,2024-11-25,-725,0
8_11,2024-11-25,-675,0
8_11,2024-11-25,-625,0
8_11,2024-11-25,-575,0
8_11,2024-11-25,-525,0
8_11,2024-11-25,-475,1
8_11,2024-11-25,-425,1
8_11,2024-11-25,-375,3
8_11,2024-11-25,-325,1
8_11,2024-11-25,-275,2
8_11,2024-11-25,-225,0
8_11,2024-11-25,-175,0
8_11,2024-11-25,-125,0
8_11,2024-11-25,-75,0
8_11,2024-11-25,-25,0
8_11,2024-11-25,25,0
8_11,2024-11-25,75,0
8_11,2024-11-25,125,0
8_11,2024-11-25,175,1
8_11,2024-11-25,225,0
8_11,2024-11-25,275,0
8_11,2024-11-25,325,0
8_11,2024-11-25,375,0
8_11,2024-11-25,425,0
8_11,2024-11-25,475,0
8_11,2024-11-25,525,1
8_11,2024-11-25,575,0
8_11,2024-11-25,625,0
8_11,2024-11-25,675,0
8_11,2024-11-25,725,0
8_11,2024-11-25,775,0
8_11,2024-11-25,825,0
8_11,2024-11-25,875,0
8_11,2024-11-25,925,0
8_11,2024-11-25,975,0
8_11,2024-11-25,1025,0
8_11,2024-11-25,1075,0
8_11,2024-11-25,1125,0
8_11,2024-11-25,1175,0
8_11,2024-11-25,1225,0
8_11,2024-11-25,1275,0
8_11,2024-11-25,1325,0
8_11,2024-11-25,1375,0
8_11,2024-11-25,1425,0
8_11,2024-11-25,1475,1
8_11,2024-11-25,1525,0
8_11,2024-11-25,1575,1
8_11,2024-11-25,1625,0
8_11,2024-11-25,1675,0
8_11,2024-11-25,1725,0
8_11,2024-11-25,1775,0
8_11,2024-11-25,1825,0
8_11,2024-11-25,1875,0
8_11,2024-11-25,1925,1
8_11,2024-11-25,1975,0
8_11,2024-12-01,-1975,1
8_11,2024-12-01,-1925,0
8_11,2024-12-01,-1875,0
8_11,2024-12-01,-1825,0
8_11,2024-12-01,-1775,1
8_11,2024-12-01,-1725,0
8_11,2024-12-01,-1675,1
8_11,2024-12-01,-1625,0
8_11,2024-12-01,-1575,0
8_11,2024-12-01,-1525,0
8_11,2024-12-01,-1475,0
8_11,2024-12-01,-1425,1
8_11,2024-12-01,-1375,0
8_11,2024-12-01,-1325,0
8_11,2024-12-01,-1275,0
8_11,2024-12-01,-1225,0
8_11,2024-12-01,-1175,0
8_11,2024-12-01,-1125,0
8_11,2024-12-01,-1075,0
8_11,2024-12-01,-1025,0
8_11,2024-12-01,-975,0
8_11,2024-12-01,-925,0
8_11,2024-12-01,-875,0
8_11,2024-12-01,-825,1
8_11,2024-12-01,-775,3
8_11,2024-12-01,-725,0
8_11,2024-12-01,-675,0
8_11,2024-12-01,-625,0
8_11,2024-12-01,-575,0
8_11,2024-12-01,-525,0
8_11,2024-12-01,-475,1
8_11,2024-12-01,-425,1
8_11,2024-12-01,-375,4
8_11,2024-12-01,-325,0
8_11,2024-12-01,-275,1
8_11,2024-12-01,-225,1
8_11,2024-12-01,-175,0
8_11,2024-12-01,-125,0
8_11,2024-12-01,-75,0
8_11,2024-12-01,-25,0
8_11,2024-12-01,25,0
8_11,2024-12-01,75,0
8_11,2024-12-01,125,1
8_11,2024-12-01,175,1
8_11,2024-12-01,225,0
8_11,2024-12-01,275,0
8_11,2024-12-01,325,1
8_11,2024-12-01,375,1
8_11,2024-12-01,425,0
8_11,2024-12-01,475,0
8_11,2024-12-01,525,2
8_11,2024-12-01,575,0
8_11,2024-12-01,625,0
8_11,2024-12-01,675,3
8_11,2024-12-01,725,0
8_11,2024-12-01,775,0
8_11,2024-12-01,825,1
8_11,2024-12-01,875,2
8_11,2024-12-01,925,1
8_11,2024-12-01,975,2
8_11,2024-12-01,1025,1
8_11,2024-12-01,1075,3
8_11,2024-12-01,1125,2
8_11,2024-12-01,1175,0
8_11,2024-12-01,1225,0
8_11,2024-12-01,1275,0
8_11,2024-12-01,1325,1
8_11,2024-12-01,1375,0
8_11,2024-12-01,1425,0
8_11,2024-12-01,1475,2
8_11,2024-12-01,1525,0
8_11,2024-12-01,1575,0
8_11,2024-12-01,1625,1
8_11,2024-12-01,1675,0
8_11,2024-12-01,1725,0
8_11,2024-12-01,1775,0
8_11,2024-12-01,1825,1
8_11,2024-12-01,1875,1
8_11,2024-12-01,1925,0
8_11,2024-12-01,1975,3
8_11,2024-12-04,-1975,0
8_11,2024-12-04,-1925,0
8_11,2024-12-04,-1875,0
8_11,2024-12-04,-1825,0
8_11,2024-12-04,-1775,0
8_11,2024-12-04,-1725,0
8_11,2024-12-04,-1675,0
8_11,2024-12-04,-1625,1
8_11,2024-12-04,-1575,0
8_11,2024-12-04,-1525,1
8_11,2024-12-04,-1475,0
8_11,2024-12-04,-1425,0
8_11,2024-12-04,-1375,0
8_11,2024-12-04,-1325,0
8_11,2024-12-04,-1275,0
8_11,2024-12-04,-1225,0
8_11,2024-12-04,-1175,1
8_11,2024-12-04,-1125,0
8_11,2024-12-04,-1075,0
8_11,2024-12-04,-1025,0
8_11,2024-12-04,-975,0
8_11,2024-12-04,-925,0
8_11,2024-12-04,-875,0
8_11,2024-12-04,-825,0
8_11,2024-12-04,-775,0
8_11,2024-12-04,-725,0
8_11,2024-12-04,-675,0
8_11,2024-12-04,-625,1
8_11,2024-12-04,-575,0
8_11,2024-12-04,-525,1
8_11,2024-12-04,-475,0
8_11,2024-12-04,-425,0
8_11,2024-12-04,-375,0
8_11,2024-12-04,-325,0
8_11,2024-12-04,-275,0
8_11,2024-12-04,-225,0
8_11,2024-12-04,-175,0
8_11,2024-12-04,-125,0
8_11,2024-12-04,-75,0
8_11,2024-12-04,-25,0
8_11,2024-12-04,25,0
8_11,2024-12-04,75,0
8_11,2024-12-04,125,0
8_11,2024-12-04,175,0
8_11,2024-12-04,225,0
8_11,2024-12-04,275,0
8_11,2024-12-04,325,0
8_11,2024-12-04,375,0
8_11,2024-12-04,425,1
8_11,2024-12-04,475,0
8_11,2024-12-04,525,0
8_11,2024-12-04,575,0
8_11,2024-12-04,625,0
8_11,2024-12-04,675,1
8_11,2024-12-04,725,1
8_11,2024-12-04,775,0
8_11,2024-12-04,825,1
8_11,2024-12-04,875,1
8_11,2024-12-04,925,0
8_11,2024-12-04,975,0
8_11,2024-12-04,1025,0
8_11,2024-12-04,1075,0
8_11,2024-12-04,1125,0
8_11,2024-12-04,1175,0
8_11,2024-12-04,1225,0
8_11,2024-12-04,1275,0
8_11,2024-12-04,1325,0
8_11,2024-12-04,1375,0
8_11,2024-12-04,1425,0
8_11,2024-12-04,1475,0
8_11,2024-12-04,1525,0
8_11,2024-12-04,1575,0
8_11,2024-12-04,1625,0
8_11,2024-12-04,1675,0
8_11,2024-12-04,1725,0
8_11,2024-12-04,1775,0
8_11,2024-12-04,1825,0
8_11,2024-12-04,1875,1
8_11,2024-12-04,1925,0
8_11,2024-12-04,1975,0
8_11,2024-12-10,-1975,0
8_11,2024-12-10,-1925,0
8_11,2024-12-10,-1875,0
8_11,2024-12-10,-1825,0
8_11,2024-12-10,-1775,0
8_11,2024-12-10,-1725,0
8_11,2024-12-10,-1675,0
8_11,2024-12-10,-1625,1
8_11,2024-12-10,-1575,0
8_11,2024-12-10,-1525,0
8_11,2024-12-10,-1475,0
8_11,2024-12-10,-1425,0
8_11,2024-12-10,-1375,0
8_11,2024-12-10,-1325,0
8_11,2024-12-10,-1275,0
8_11,2024-12-10,-1225,0
8_11,2024-12-10,-1175,0
8_11,2024-12-10,-1125,0
8_11,2024-12-10,-1075,0
8_11,2024-12-10,-1025,0
8_11,2024-12-10,-975,1
8_11,2024-12-10,-925,0
8_11,2024-12-10,-875,0
8_11,2024-12-10,-825,0
8_11,2024-12-10,-775,0
8_11,2024-12-10,-725,0
8_11,2024-12-10,-675,0
8_11,2024-12-10,-625,1
8_11,2024-12-10,-575,0
8_11,2024-12-10,-525,0
8_11,2024-12-10,-475,0
8_11,2024-12-10,-425,0
8_11,2024-12-10,-375,0
8_11,2024-12-10,-325,0
8_11,2024-12-10,-275,0
8_11,2024-12-10,-225,0
8_11,2024-12-10,-175,2
8_11,2024-12-10,-125,1
8_11,2024-12-10,-75,0
8_11,2024-12-10,-25,0
8_11,2024-12-10,25,0
8_11,2024-12-10,75,1
8_11,2024-12-10,125,0
8_11,2024-12-10,175,1
8_11,2024-12-10,225,0
8_11,2024-12-10,275,2
8_11,2024-12-10,325,0
8_11,2024-12-10,375,0
8_11,2024-12-10,425,0
8_11,2024-12-10,475,0
8_11,2024-12-10,525,0
8_11,2024-12-10,575,0
8_11,2024-12-10,625,0
8_11,2024-12-10,675,0
8_11,2024-12-10,725,0
8_11,2024-12-10,775,0
8_11,2024-12-10,825,0
8_11,2024-12-10,875,0
8_11,2024-12-10,925,0
8_11,2024-12-10,975,0
8_11,2024-12-10,1025,0
8_11,2024-12-10,1075,0
8_11,2024-12-10,1125,0
8_11,2024-12-10,1175,0
8_11,2024-12-10,1225,0
8_11,2024-12-10,1275,0
8_11,2024-12-10,1325,0
8_11,2024-12-10,1375,0
8_11,2024-12-10,1425,0
8_11,2024-12-10,1475,1
8_11,2024-12-10,1525,0
8_11,2024-12-10,1575,1
8_11,2024-12-10,1625,1
8_11,2024-12-10,1675,0
8_11,2024-12-10,1725,0
8_11,2024-12-10,1775,1
8_11,2024-12-10,1825,0
8_11,2024-12-10,1875,0
8_11,2024-12-10,1925,0
8_11,2024-12-10,1975,0
8_11,2024-12-13,-1975,0
8_11,2024-12-13,-1925,1
8_11,2024-12-13,-1875,0
8_11,2024-12-13,-1825,0
8_11,2024-12-13,-1775,0
8_11,2024-12-13,-1725,0
8_11,2024-12-13,-1675,0
8_11,2024-12-13,-1625,0
