date,bin_center,n_crimes,treated,side
2024-10-24,550,3,0,Control (no rationing)
2024-10-24,600,2,0,Control (no rationing)
2024-10-24,650,4,0,Control (no rationing)
2024-10-24,700,6,0,Control (no rationing)
2024-10-24,750,3,0,Control (no rationing)
2024-10-24,800,1,0,Control (no rationing)
2024-10-24,850,1,0,Control (no rationing)
2024-10-24,900,2,0,Control (no rationing)
2024-10-24,950,1,0,Control (no rationing)
2024-10-24,1000,3,0,Control (no rationing)
2024-10-24,1050,1,0,Control (no rationing)
2024-10-24,1150,1,0,Control (no rationing)
2024-10-24,1200,3,0,Control (no rationing)
2024-10-24,1250,5,0,Control (no rationing)
2024-10-24,1300,2,0,Control (no rationing)
2024-10-24,1350,3,0,Control (no rationing)
2024-10-24,1450,3,0,Control (no rationing)
2024-10-24,1500,4,0,Control (no rationing)
2024-10-24,1550,2,0,Control (no rationing)
2024-10-24,1600,2,0,Control (no rationing)
2024-10-24,1650,7,0,Control (no rationing)
2024-10-24,1700,1,0,Control (no rationing)
2024-10-24,1750,6,0,Control (no rationing)
2024-10-24,1800,3,0,Control (no rationing)
2024-10-24,1850,2,0,Control (no rationing)
2024-10-24,1900,2,0,Control (no rationing)
2024-10-24,1950,1,0,Control (no rationing)
2024-10-24,2000,2,0,Control (no rationing)
2024-10-24,2050,7,0,Control (no rationing)
2024-10-24,2100,2,0,Control (no rationing)
2024-10-24,2150,1,0,Control (no rationing)
2024-10-24,2200,1,0,Control (no rationing)
2024-10-24,2250,3,0,Control (no rationing)
2024-10-24,2300,4,0,Control (no rationing)
2024-10-24,2350,3,0,Control (no rationing)
2024-10-24,2400,1,0,Control (no rationing)
2024-10-24,2500,4,0,Control (no rationing)
2024-10-24,2550,1,0,Control (no rationing)
2024-10-24,2600,1,0,Control (no rationing)
2024-10-24,2650,1,0,Control (no rationing)
2024-10-24,2700,4,0,Control (no rationing)
2024-10-24,2750,1,0,Control (no rationing)
2024-10-24,2800,1,0,Control (no rationing)
2024-10-24,2850,2,0,Control (no rationing)
2024-10-24,2900,2,0,Control (no rationing)
2024-10-24,2950,2,0,Control (no rationing)
2024-10-24,3050,1,0,Control (no rationing)
2024-10-24,3100,2,0,Control (no rationing)
2024-10-24,3250,2,0,Control (no rationing)
2024-10-24,3350,2,0,Control (no rationing)
2024-10-24,3400,2,0,Control (no rationing)
2024-10-24,3450,2,0,Control (no rationing)
2024-10-24,3500,1,0,Control (no rationing)
2024-10-24,3550,2,0,Control (no rationing)
2024-10-24,3600,2,0,Control (no rationing)
2024-10-24,3650,3,0,Control (no rationing)
2024-10-24,3700,1,0,Control (no rationing)
2024-10-24,3850,2,0,Control (no rationing)
2024-10-24,3900,2,0,Control (no rationing)
2024-10-24,3950,1,0,Control (no rationing)
2024-10-24,4000,1,0,Control (no rationing)
2024-10-24,4050,2,0,Control (no rationing)
2024-10-24,4100,1,0,Control (no rationing)
2024-10-24,4250,1,0,Control (no rationing)
2024-10-24,4300,2,0,Control (no rationing)
2024-10-24,4350,2,0,Control (no rationing)
2024-10-24,4450,2,0,Control (no rationing)
2024-10-24,4500,1,0,Control (no rationing)
2024-10-24,4550,1,0,Control (no rationing)
2024-10-24,4850,1,0,Control (no rationing)
2024-10-24,5100,1,0,Control (no rationing)
2024-10-24,5800,3,0,Control (no rationing)
2024-10-24,6000,1,0,Control (no rationing)
2024-10-24,6200,1,0,Control (no rationing)
2024-10-24,8050,1,0,Control (no rationing)
2024-10-24,8100,1,0,Control (no rationing)
2024-10-25,-800,2,1,Treated (water rationing)
2024-10-25,350,1,0,Control (no rationing)
2024-10-25,800,1,0,Control (no rationing)
2024-10-25,850,3,0,Control (no rationing)
2024-10-25,950,1,0,Control (no rationing)
2024-10-25,1050,2,0,Control (no rationing)
2024-10-25,1150,2,0,Control (no rationing)
2024-10-25,1200,1,0,Control (no rationing)
2024-10-25,1350,3,0,Control (no rationing)
2024-10-25,1650,1,0,Control (no rationing)
2024-10-25,1700,2,0,Control (no rationing)
2024-10-25,1850,1,0,Control (no rationing)
2024-10-25,2150,1,0,Control (no rationing)
2024-10-25,2350,1,0,Control (no rationing)
2024-10-25,2950,1,0,Control (no rationing)
2024-10-25,3600,1,0,Control (no rationing)
2024-10-25,4150,1,0,Control (no rationing)
2024-10-25,4300,1,0,Control (no rationing)
2024-10-25,4450,1,0,Control (no rationing)
2024-10-25,4800,1,0,Control (no rationing)
2024-10-25,5050,1,0,Control (no rationing)
2024-10-25,5200,1,0,Control (no rationing)
2024-10-25,5400,1,0,Control (no rationing)
2024-10-25,5500,1,0,Control (no rationing)
2024-10-25,5700,1,0,Control (no rationing)
2024-10-25,7300,1,0,Control (no rationing)
2024-10-25,7500,1,0,Control (no rationing)
2024-10-25,7800,1,0,Control (no rationing)
2024-10-26,-2200,1,1,Treated (water rationing)
2024-10-26,-2150,1,1,Treated (water rationing)
2024-10-26,-1950,1,1,Treated (water rationing)
2024-10-26,-1900,3,1,Treated (water rationing)
2024-10-26,-1800,1,1,Treated (water rationing)
2024-10-26,-1750,1,1,Treated (water rationing)
2024-10-26,-1700,1,1,Treated (water rationing)
2024-10-26,-1600,1,1,Treated (water rationing)
2024-10-26,-1450,1,1,Treated (water rationing)
2024-10-26,-1400,2,1,Treated (water rationing)
2024-10-26,-1350,1,1,Treated (water rationing)
2024-10-26,-1300,3,1,Treated (water rationing)
2024-10-26,-1250,5,1,Treated (water rationing)
2024-10-26,-1150,4,1,Treated (water rationing)
2024-10-26,-1100,3,1,Treated (water rationing)
2024-10-26,-1050,1,1,Treated (water rationing)
2024-10-26,-1000,1,1,Treated (water rationing)
2024-10-26,-950,2,1,Treated (water rationing)
2024-10-26,-900,3,1,Treated (water rationing)
2024-10-26,-850,1,1,Treated (water rationing)
2024-10-26,-800,4,1,Treated (water rationing)
2024-10-26,-750,5,1,Treated (water rationing)
2024-10-26,-700,2,1,Treated (water rationing)
2024-10-26,-600,2,1,Treated (water rationing)
2024-10-26,-550,1,1,Treated (water rationing)
2024-10-26,-500,3,1,Treated (water rationing)
2024-10-26,-450,2,1,Treated (water rationing)
2024-10-26,-350,1,1,Treated (water rationing)
2024-10-26,-300,2,1,Treated (water rationing)
2024-10-26,-200,2,1,Treated (water rationing)
2024-10-26,-150,3,1,Treated (water rationing)
2024-10-26,-100,2,1,Treated (water rationing)
2024-10-26,0,2,0,Control (no rationing)
2024-10-26,50,3,0,Control (no rationing)
2024-10-26,100,3,0,Control (no rationing)
2024-10-26,200,2,0,Control (no rationing)
2024-10-26,250,4,0,Control (no rationing)
2024-10-26,350,2,0,Control (no rationing)
2024-10-26,400,1,0,Control (no rationing)
2024-10-26,450,4,0,Control (no rationing)
2024-10-26,500,2,0,Control (no rationing)
2024-10-26,550,4,0,Control (no rationing)
2024-10-26,600,1,0,Control (no rationing)
2024-10-26,700,1,0,Control (no rationing)
2024-10-26,800,3,0,Control (no rationing)
2024-10-26,850,4,0,Control (no rationing)
2024-10-26,900,2,0,Control (no rationing)
2024-10-26,1000,3,0,Control (no rationing)
2024-10-26,1150,2,0,Control (no rationing)
2024-10-26,1200,1,0,Control (no rationing)
2024-10-26,1250,1,0,Control (no rationing)
2024-10-26,1300,1,0,Control (no rationing)
2024-10-26,1350,4,0,Control (no rationing)
2024-10-26,1450,1,0,Control (no rationing)
2024-10-26,1500,5,0,Control (no rationing)
2024-10-26,1550,1,0,Control (no rationing)
2024-10-26,1650,3,0,Control (no rationing)
2024-10-26,1700,1,0,Control (no rationing)
2024-10-26,1800,3,0,Control (no rationing)
2024-10-26,1850,2,0,Control (no rationing)
2024-10-26,1950,1,0,Control (no rationing)
2024-10-26,2050,3,0,Control (no rationing)
2024-10-26,2100,3,0,Control (no rationing)
2024-10-26,2150,1,0,Control (no rationing)
2024-10-26,2200,2,0,Control (no rationing)
2024-10-26,2300,1,0,Control (no rationing)
2024-10-26,2350,3,0,Control (no rationing)
2024-10-26,2450,2,0,Control (no rationing)
2024-10-26,2500,1,0,Control (no rationing)
2024-10-26,2550,3,0,Control (no rationing)
2024-10-26,2600,1,0,Control (no rationing)
2024-10-26,2650,1,0,Control (no rationing)
2024-10-26,2850,2,0,Control (no rationing)
2024-10-26,3000,1,0,Control (no rationing)
2024-10-26,3100,1,0,Control (no rationing)
2024-10-26,3400,1,0,Control (no rationing)
2024-10-26,3450,1,0,Control (no rationing)
2024-10-26,3550,4,0,Control (no rationing)
2024-10-26,3600,3,0,Control (no rationing)
2024-10-26,3850,1,0,Control (no rationing)
2024-10-26,3950,4,0,Control (no rationing)
2024-10-26,4000,4,0,Control (no rationing)
2024-10-26,4050,1,0,Control (no rationing)
2024-10-26,4100,1,0,Control (no rationing)
2024-10-26,4150,3,0,Control (no rationing)
2024-10-26,4200,2,0,Control (no rationing)
2024-10-26,4250,4,0,Control (no rationing)
2024-10-26,4300,1,0,Control (no rationing)
2024-10-26,4350,2,0,Control (no rationing)
2024-10-26,4400,3,0,Control (no rationing)
2024-10-26,4450,1,0,Control (no rationing)
2024-10-26,4500,1,0,Control (no rationing)
2024-10-26,4600,1,0,Control (no rationing)
2024-10-26,4650,2,0,Control (no rationing)
2024-10-26,4700,2,0,Control (no rationing)
2024-10-26,4850,1,0,Control (no rationing)
2024-10-26,4900,1,0,Control (no rationing)
2024-10-26,5000,3,0,Control (no rationing)
2024-10-26,5050,3,0,Control (no rationing)
2024-10-26,5150,2,0,Control (no rationing)
2024-10-26,5200,1,0,Control (no rationing)
2024-10-26,5250,1,0,Control (no rationing)
2024-10-26,5300,1,0,Control (no rationing)
2024-10-26,5350,2,0,Control (no rationing)
2024-10-26,5450,6,0,Control (no rationing)
2024-10-26,5500,2,0,Control (no rationing)
2024-10-26,5550,2,0,Control (no rationing)
2024-10-26,5800,2,0,Control (no rationing)
2024-10-26,5900,1,0,Control (no rationing)
2024-10-26,6000,4,0,Control (no rationing)
2024-10-26,6100,1,0,Control (no rationing)
2024-10-26,6150,3,0,Control (no rationing)
2024-10-26,6200,2,0,Control (no rationing)
2024-10-26,6300,1,0,Control (no rationing)
2024-10-26,6450,3,0,Control (no rationing)
2024-10-26,6500,2,0,Control (no rationing)
2024-10-26,6550,1,0,Control (no rationing)
2024-10-26,6600,2,0,Control (no rationing)
2024-10-26,6700,3,0,Control (no rationing)
2024-10-26,6800,1,0,Control (no rationing)
2024-10-26,6850,2,0,Control (no rationing)
2024-10-26,6900,4,0,Control (no rationing)
2024-10-26,7000,3,0,Control (no rationing)
2024-10-26,7050,1,0,Control (no rationing)
2024-10-26,7100,1,0,Control (no rationing)
2024-10-26,7150,1,0,Control (no rationing)
2024-10-26,7200,2,0,Control (no rationing)
2024-10-26,7300,1,0,Control (no rationing)
2024-10-26,7400,3,0,Control (no rationing)
2024-10-26,7550,1,0,Control (no rationing)
2024-10-26,7700,2,0,Control (no rationing)
2024-10-26,7750,1,0,Control (no rationing)
2024-10-26,7900,2,0,Control (no rationing)
2024-10-26,8300,1,0,Control (no rationing)
2024-10-26,8350,1,0,Control (no rationing)
2024-10-26,8450,1,0,Control (no rationing)
2024-10-26,8750,2,0,Control (no rationing)
2024-10-26,8850,1,0,Control (no rationing)
2024-10-27,-2600,2,1,Treated (water rationing)
2024-10-27,-2550,1,1,Treated (water rationing)
2024-10-27,-2450,2,1,Treated (water rationing)
2024-10-27,-2400,1,1,Treated (water rationing)
2024-10-27,-2350,2,1,Treated (water rationing)
2024-10-27,-2300,1,1,Treated (water rationing)
2024-10-27,-2150,1,1,Treated (water rationing)
2024-10-27,-2100,5,1,Treated (water rationing)
2024-10-27,-2050,4,1,Treated (water rationing)
2024-10-27,-1950,2,1,Treated (water rationing)
2024-10-27,-1850,1,1,Treated (water rationing)
2024-10-27,-1800,5,1,Treated (water rationing)
2024-10-27,-1550,1,1,Treated (water rationing)
2024-10-27,-1300,2,1,Treated (water rationing)
2024-10-27,-1250,1,1,Treated (water rationing)
2024-10-27,-1050,1,1,Treated (water rationing)
2024-10-27,-950,3,1,Treated (water rationing)
2024-10-27,-900,1,1,Treated (water rationing)
2024-10-27,-750,1,1,Treated (water rationing)
2024-10-27,-600,1,1,Treated (water rationing)
2024-10-27,-500,3,1,Treated (water rationing)
2024-10-27,-450,1,1,Treated (water rationing)
2024-10-27,-150,1,1,Treated (water rationing)
2024-10-27,-50,4,1,Treated (water rationing)
2024-10-27,100,3,0,Control (no rationing)
2024-10-27,150,2,0,Control (no rationing)
2024-10-27,200,1,0,Control (no rationing)
2024-10-27,250,4,0,Control (no rationing)
2024-10-27,350,1,0,Control (no rationing)
2024-10-27,400,1,0,Control (no rationing)
2024-10-27,450,4,0,Control (no rationing)
2024-10-27,500,4,0,Control (no rationing)
2024-10-27,550,1,0,Control (no rationing)
2024-10-27,600,3,0,Control (no rationing)
2024-10-27,700,4,0,Control (no rationing)
2024-10-27,750,1,0,Control (no rationing)
2024-10-27,800,2,0,Control (no rationing)
2024-10-27,850,2,0,Control (no rationing)
2024-10-27,900,2,0,Control (no rationing)
2024-10-27,950,3,0,Control (no rationing)
2024-10-27,1000,7,0,Control (no rationing)
2024-10-27,1150,3,0,Control (no rationing)
2024-10-27,1200,2,0,Control (no rationing)
2024-10-27,1250,6,0,Control (no rationing)
2024-10-27,1300,8,0,Control (no rationing)
2024-10-27,1400,2,0,Control (no rationing)
2024-10-27,1450,5,0,Control (no rationing)
2024-10-27,1500,2,0,Control (no rationing)
2024-10-27,1550,1,0,Control (no rationing)
2024-10-27,1600,4,0,Control (no rationing)
2024-10-27,1650,6,0,Control (no rationing)
2024-10-27,1700,1,0,Control (no rationing)
2024-10-27,1850,2,0,Control (no rationing)
2024-10-27,2000,1,0,Control (no rationing)
2024-10-27,2100,2,0,Control (no rationing)
2024-10-27,2150,1,0,Control (no rationing)
2024-10-27,2250,1,0,Control (no rationing)
2024-10-27,2500,1,0,Control (no rationing)
2024-10-27,2550,1,0,Control (no rationing)
2024-10-27,2700,1,0,Control (no rationing)
2024-10-27,2750,2,0,Control (no rationing)
2024-10-27,2800,1,0,Control (no rationing)
2024-10-27,2850,2,0,Control (no rationing)
2024-10-27,2950,1,0,Control (no rationing)
2024-10-27,3000,2,0,Control (no rationing)
2024-10-27,3150,2,0,Control (no rationing)
2024-10-27,3200,4,0,Control (no rationing)
2024-10-27,3250,3,0,Control (no rationing)
2024-10-27,3400,1,0,Control (no rationing)
2024-10-27,3450,1,0,Control (no rationing)
2024-10-27,3500,1,0,Control (no rationing)
2024-10-27,3600,1,0,Control (no rationing)
2024-10-27,3650,1,0,Control (no rationing)
2024-10-27,3750,10,0,Control (no rationing)
2024-10-27,3850,3,0,Control (no rationing)
2024-10-27,3900,2,0,Control (no rationing)
2024-10-27,3950,1,0,Control (no rationing)
2024-10-27,4150,1,0,Control (no rationing)
2024-10-27,4200,1,0,Control (no rationing)
2024-10-27,4350,1,0,Control (no rationing)
2024-10-27,4500,1,0,Control (no rationing)
2024-10-27,4650,3,0,Control (no rationing)
2024-10-27,4750,2,0,Control (no rationing)
2024-10-27,4800,1,0,Control (no rationing)
2024-10-27,4900,1,0,Control (no rationing)
2024-10-27,4950,1,0,Control (no rationing)
2024-10-27,5000,2,0,Control (no rationing)
2024-10-27,5300,1,0,Control (no rationing)
2024-10-27,5400,1,0,Control (no rationing)
2024-10-27,5450,1,0,Control (no rationing)
2024-10-27,5600,1,0,Control (no rationing)
2024-10-27,5750,1,0,Control (no rationing)
2024-10-27,5800,1,0,Control (no rationing)
2024-10-27,5850,3,0,Control (no rationing)
2024-10-27,6000,1,0,Control (no rationing)
2024-10-27,6100,1,0,Control (no rationing)
2024-10-27,6200,2,0,Control (no rationing)
2024-10-27,6400,1,0,Control (no rationing)
2024-10-27,6550,2,0,Control (no rationing)
2024-10-27,6800,1,0,Control (no rationing)
2024-10-27,6850,1,0,Control (no rationing)
2024-10-27,7050,1,0,Control (no rationing)
2024-10-27,7150,2,0,Control (no rationing)
2024-10-27,7200,1,0,Control (no rationing)
2024-10-27,7350,2,0,Control (no rationing)
2024-10-27,7550,1,0,Control (no rationing)
2024-10-27,7750,2,0,Control (no rationing)
2024-10-27,7800,1,0,Control (no rationing)
2024-10-27,7900,1,0,Control (no rationing)
2024-10-27,7950,2,0,Control (no rationing)
2024-10-27,8000,1,0,Control (no rationing)
2024-10-27,8200,2,0,Control (no rationing)
2024-10-27,8400,1,0,Control (no rationing)
2024-10-27,8600,3,0,Control (no rationing)
2024-10-27,8700,3,0,Control (no rationing)
2024-10-27,8800,3,0,Control (no rationing)
2024-10-27,9300,1,0,Control (no rationing)
2024-10-28,-2550,1,1,Treated (water rationing)
2024-10-28,-2050,1,1,Treated (water rationing)
2024-10-28,-1700,3,1,Treated (water rationing)
2024-10-28,-1600,1,1,Treated (water rationing)
2024-10-28,-1550,1,1,Treated (water rationing)
2024-10-28,-850,1,1,Treated (water rationing)
2024-10-28,-600,2,1,Treated (water rationing)
2024-10-28,-500,1,1,Treated (water rationing)
2024-10-28,-400,1,1,Treated (water rationing)
2024-10-28,-350,1,1,Treated (water rationing)
2024-10-28,-250,4,1,Treated (water rationing)
2024-10-28,-150,3,1,Treated (water rationing)
2024-10-28,0,1,0,Control (no rationing)
2024-10-28,100,2,0,Control (no rationing)
2024-10-28,200,1,0,Control (no rationing)
2024-10-28,250,1,0,Control (no rationing)
2024-10-28,300,1,0,Control (no rationing)
2024-10-28,400,2,0,Control (no rationing)
2024-10-28,450,1,0,Control (no rationing)
2024-10-28,550,2,0,Control (no rationing)
2024-10-28,750,1,0,Control (no rationing)
2024-10-28,850,1,0,Control (no rationing)
2024-10-28,950,1,0,Control (no rationing)
2024-10-28,1000,3,0,Control (no rationing)
2024-10-28,1050,4,0,Control (no rationing)
2024-10-28,1100,1,0,Control (no rationing)
2024-10-28,1150,1,0,Control (no rationing)
2024-10-28,1250,2,0,Control (no rationing)
2024-10-28,1350,2,0,Control (no rationing)
2024-10-28,1550,1,0,Control (no rationing)
2024-10-28,1650,1,0,Control (no rationing)
2024-10-28,1700,2,0,Control (no rationing)
2024-10-28,1750,1,0,Control (no rationing)
2024-10-28,1850,2,0,Control (no rationing)
2024-10-28,1900,3,0,Control (no rationing)
2024-10-28,1950,1,0,Control (no rationing)
2024-10-28,2100,1,0,Control (no rationing)
2024-10-28,2200,1,0,Control (no rationing)
2024-10-28,2350,1,0,Control (no rationing)
2024-10-28,2650,1,0,Control (no rationing)
2024-10-28,2700,1,0,Control (no rationing)
2024-10-28,2750,3,0,Control (no rationing)
2024-10-28,2850,1,0,Control (no rationing)
2024-10-28,3050,3,0,Control (no rationing)
2024-10-28,3100,1,0,Control (no rationing)
2024-10-28,3250,2,0,Control (no rationing)
2024-10-28,3400,2,0,Control (no rationing)
2024-10-28,3450,2,0,Control (no rationing)
2024-10-28,3700,3,0,Control (no rationing)
2024-10-28,3850,2,0,Control (no rationing)
2024-10-28,3950,1,0,Control (no rationing)
2024-10-28,4100,2,0,Control (no rationing)
2024-10-28,4150,1,0,Control (no rationing)
2024-10-28,4200,1,0,Control (no rationing)
2024-10-28,4250,1,0,Control (no rationing)
2024-10-28,4350,1,0,Control (no rationing)
2024-10-28,4450,1,0,Control (no rationing)
2024-10-28,4700,3,0,Control (no rationing)
2024-10-28,4750,4,0,Control (no rationing)
2024-10-28,4800,3,0,Control (no rationing)
2024-10-28,4850,1,0,Control (no rationing)
2024-10-28,4900,1,0,Control (no rationing)
2024-10-28,5150,1,0,Control (no rationing)
2024-10-28,5300,1,0,Control (no rationing)
2024-10-28,5700,1,0,Control (no rationing)
2024-10-28,5950,1,0,Control (no rationing)
2024-10-28,6000,1,0,Control (no rationing)
2024-10-28,6150,1,0,Control (no rationing)
2024-10-28,6200,1,0,Control (no rationing)
2024-10-28,6250,2,0,Control (no rationing)
2024-10-28,6350,3,0,Control (no rationing)
2024-10-28,7050,1,0,Control (no rationing)
2024-10-28,8050,1,0,Control (no rationing)
2024-10-28,8250,1,0,Control (no rationing)
2024-10-28,8450,1,0,Control (no rationing)
2024-10-28,8700,1,0,Control (no rationing)
2024-10-28,8850,2,0,Control (no rationing)
2024-10-28,9650,1,0,Control (no rationing)
2024-10-28,9750,1,0,Control (no rationing)
2024-10-28,10100,1,0,Control (no rationing)
2024-10-28,10250,2,0,Control (no rationing)
2024-10-28,10350,1,0,Control (no rationing)
2024-10-28,11300,1,0,Control (no rationing)
2024-10-28,11400,1,0,Control (no rationing)
2024-10-28,11500,1,0,Control (no rationing)
2024-10-28,11600,2,0,Control (no rationing)
2024-10-28,11800,1,0,Control (no rationing)
2024-10-28,13300,1,0,Control (no rationing)
2024-10-29,-3700,1,1,Treated (water rationing)
2024-10-29,-3600,2,1,Treated (water rationing)
2024-10-29,-3300,1,1,Treated (water rationing)
2024-10-29,-2900,2,1,Treated (water rationing)
2024-10-29,-2800,1,1,Treated (water rationing)
2024-10-29,-2650,1,1,Treated (water rationing)
2024-10-29,-2550,2,1,Treated (water rationing)
2024-10-29,-2500,1,1,Treated (water rationing)
2024-10-29,-2450,1,1,Treated (water rationing)
2024-10-29,-2400,6,1,Treated (water rationing)
2024-10-29,-2300,2,1,Treated (water rationing)
2024-10-29,-2250,1,1,Treated (water rationing)
2024-10-29,-2200,1,1,Treated (water rationing)
2024-10-29,-2150,1,1,Treated (water rationing)
2024-10-29,-2100,1,1,Treated (water rationing)
2024-10-29,-2050,1,1,Treated (water rationing)
2024-10-29,-2000,4,1,Treated (water rationing)
2024-10-29,-1950,2,1,Treated (water rationing)
2024-10-29,-1700,1,1,Treated (water rationing)
2024-10-29,-1650,3,1,Treated (water rationing)
2024-10-29,-1600,1,1,Treated (water rationing)
2024-10-29,-1550,1,1,Treated (water rationing)
2024-10-29,-1500,2,1,Treated (water rationing)
2024-10-29,-1350,1,1,Treated (water rationing)
2024-10-29,-1200,2,1,Treated (water rationing)
2024-10-29,-1150,1,1,Treated (water rationing)
2024-10-29,-1050,4,1,Treated (water rationing)
2024-10-29,-1000,1,1,Treated (water rationing)
2024-10-29,-950,3,1,Treated (water rationing)
2024-10-29,-900,1,1,Treated (water rationing)
2024-10-29,-750,4,1,Treated (water rationing)
2024-10-29,-700,1,1,Treated (water rationing)
2024-10-29,-650,1,1,Treated (water rationing)
2024-10-29,-600,2,1,Treated (water rationing)
2024-10-29,-500,1,1,Treated (water rationing)
2024-10-29,-300,1,1,Treated (water rationing)
2024-10-29,-150,3,1,Treated (water rationing)
2024-10-29,-50,1,1,Treated (water rationing)
2024-10-29,100,2,0,Control (no rationing)
2024-10-29,250,2,0,Control (no rationing)
2024-10-29,300,1,0,Control (no rationing)
2024-10-29,400,1,0,Control (no rationing)
2024-10-29,500,2,0,Control (no rationing)
2024-10-29,550,1,0,Control (no rationing)
2024-10-29,700,1,0,Control (no rationing)
2024-10-29,750,1,0,Control (no rationing)
2024-10-29,800,1,0,Control (no rationing)
2024-10-29,850,1,0,Control (no rationing)
2024-10-29,1000,1,0,Control (no rationing)
2024-10-29,1100,1,0,Control (no rationing)
2024-10-29,1250,1,0,Control (no rationing)
2024-10-29,1300,1,0,Control (no rationing)
2024-10-29,1350,1,0,Control (no rationing)
2024-10-29,1400,1,0,Control (no rationing)
2024-10-29,1500,1,0,Control (no rationing)
2024-10-29,1550,5,0,Control (no rationing)
2024-10-29,1600,1,0,Control (no rationing)
2024-10-29,1900,4,0,Control (no rationing)
2024-10-29,1950,1,0,Control (no rationing)
2024-10-29,2000,1,0,Control (no rationing)
2024-10-29,2050,3,0,Control (no rationing)
2024-10-29,2100,3,0,Control (no rationing)
2024-10-29,2150,4,0,Control (no rationing)
2024-10-29,2200,1,0,Control (no rationing)
2024-10-29,2250,5,0,Control (no rationing)
2024-10-29,2350,2,0,Control (no rationing)
2024-10-29,2400,2,0,Control (no rationing)
2024-10-29,2550,3,0,Control (no rationing)
2024-10-29,2900,2,0,Control (no rationing)
2024-10-29,2950,1,0,Control (no rationing)
2024-10-29,3150,2,0,Control (no rationing)
2024-10-29,3250,4,0,Control (no rationing)
2024-10-29,3300,1,0,Control (no rationing)
2024-10-29,3350,2,0,Control (no rationing)
2024-10-29,3450,3,0,Control (no rationing)
2024-10-29,3500,5,0,Control (no rationing)
2024-10-29,3550,2,0,Control (no rationing)
2024-10-29,3600,2,0,Control (no rationing)
2024-10-29,3700,1,0,Control (no rationing)
2024-10-29,3850,1,0,Control (no rationing)
2024-10-29,3900,1,0,Control (no rationing)
2024-10-29,4150,2,0,Control (no rationing)
2024-10-29,4200,2,0,Control (no rationing)
2024-10-29,4450,1,0,Control (no rationing)
2024-10-29,4700,1,0,Control (no rationing)
2024-10-29,4800,2,0,Control (no rationing)
2024-10-29,4900,1,0,Control (no rationing)
2024-10-29,5200,1,0,Control (no rationing)
2024-10-29,5400,1,0,Control (no rationing)
2024-10-29,5450,1,0,Control (no rationing)
2024-10-29,5500,1,0,Control (no rationing)
2024-10-29,5550,1,0,Control (no rationing)
2024-10-29,5800,3,0,Control (no rationing)
2024-10-29,6000,1,0,Control (no rationing)
2024-10-29,6150,2,0,Control (no rationing)
2024-10-29,6400,1,0,Control (no rationing)
2024-10-29,6450,1,0,Control (no rationing)
2024-10-29,7300,1,0,Control (no rationing)
2024-10-29,7850,1,0,Control (no rationing)
2024-10-29,7950,1,0,Control (no rationing)
2024-10-29,8250,1,0,Control (no rationing)
2024-10-29,8400,1,0,Control (no rationing)
2024-10-29,8450,1,0,Control (no rationing)
2024-10-29,9050,1,0,Control (no rationing)
2024-10-29,9150,2,0,Control (no rationing)
2024-10-29,9450,4,0,Control (no rationing)
2024-10-29,9500,1,0,Control (no rationing)
2024-10-29,9700,1,0,Control (no rationing)
2024-10-29,9850,1,0,Control (no rationing)
2024-10-31,-2300,2,1,Treated (water rationing)
2024-10-31,-1550,1,1,Treated (water rationing)
2024-10-31,-1100,2,1,Treated (water rationing)
2024-10-31,-950,1,1,Treated (water rationing)
2024-10-31,-800,1,1,Treated (water rationing)
2024-10-31,-750,2,1,Treated (water rationing)
2024-10-31,-700,1,1,Treated (water rationing)
2024-10-31,-600,1,1,Treated (water rationing)
2024-10-31,-550,1,1,Treated (water rationing)
2024-10-31,-500,1,1,Treated (water rationing)
2024-10-31,-450,3,1,Treated (water rationing)
2024-10-31,-400,2,1,Treated (water rationing)
2024-10-31,-300,1,1,Treated (water rationing)
2024-10-31,-250,1,1,Treated (water rationing)
2024-10-31,-150,2,1,Treated (water rationing)
2024-10-31,-100,1,1,Treated (water rationing)
2024-10-31,150,1,0,Control (no rationing)
2024-10-31,200,1,0,Control (no rationing)
2024-10-31,450,1,0,Control (no rationing)
2024-10-31,1150,1,0,Control (no rationing)
2024-10-31,1350,2,0,Control (no rationing)
2024-10-31,1400,1,0,Control (no rationing)
2024-10-31,1650,2,0,Control (no rationing)
2024-10-31,1800,1,0,Control (no rationing)
2024-10-31,1900,1,0,Control (no rationing)
2024-10-31,1950,1,0,Control (no rationing)
2024-10-31,2100,2,0,Control (no rationing)
2024-10-31,2150,5,0,Control (no rationing)
2024-10-31,2200,1,0,Control (no rationing)
2024-10-31,2250,2,0,Control (no rationing)
2024-10-31,2300,3,0,Control (no rationing)
2024-10-31,2450,2,0,Control (no rationing)
2024-10-31,2500,3,0,Control (no rationing)
2024-10-31,2600,5,0,Control (no rationing)
2024-10-31,2750,1,0,Control (no rationing)
2024-10-31,2900,1,0,Control (no rationing)
2024-10-31,2950,2,0,Control (no rationing)
2024-10-31,3000,2,0,Control (no rationing)
2024-10-31,3200,1,0,Control (no rationing)
2024-10-31,3350,1,0,Control (no rationing)
2024-10-31,4200,1,0,Control (no rationing)
2024-10-31,5100,2,0,Control (no rationing)
2024-10-31,5350,1,0,Control (no rationing)
2024-10-31,6300,1,0,Control (no rationing)
2024-11-01,-2050,1,1,Treated (water rationing)
2024-11-01,-1400,2,1,Treated (water rationing)
