crime_id,date,polygon_id,shift_id,treated,boundary_id,boundary_distance,running_var,treated_polygon_id,control_polygon_id,x_magna_m,y_magna_m,is_duplicate_record,in_estimation_sample,within_distance_screen,treated_side,abs_distance_m,log_distance_m,distance_km
SUR-00551963-25,2025-03-28,11,4,1,3_11,1250.1656414678691,-1250.1656414678691,11,3,988869.593402834,1003715.1682405686,0,1,1,treated,1250.1656414678691,7.1318309089503416,-1.2501656414678692
SUR-02263443-24,2024-12-08,11,4,0,3_11,1726.4678448304387,1726.4678448304387,3,11,989116.0894678956,1004123.6136689328,0,1,1,control,1726.4678448304387,7.454411941766961,1.7264678448304387
SUR-00052657-25,2025-01-10,11,4,0,3_11,1726.4678448304387,1726.4678448304387,3,11,989116.0894678956,1004123.6136689328,0,1,1,control,1726.4678448304387,7.454411941766961,1.7264678448304387
SUR-00556410-25,2025-03-28,11,4,1,3_11,1448.703137489491,-1448.703137489491,11,3,988390.1950915696,1004049.9892650378,0,1,1,treated,1448.703137489491,7.279114081688138,-1.448703137489491
SUR-00277087-25,2025-02-15,11,4,0,3_11,1498.0782247330712,1498.0782247330712,3,11,988433.3447137591,1004096.1209169432,0,1,1,control,1498.0782247330712,7.312605681352817,1.4980782247330713
SUR-02369495-24,2024-12-22,11,4,1,3_11,1506.657123239212,-1506.657123239212,11,3,988387.3764655456,1004108.2352771976,0,1,1,treated,1506.657123239212,7.318312150857715,-1.506657123239212
SUR-02333493-24,2024-12-17,11,4,0,3_11,1509.2354865848922,1509.2354865848922,3,11,988393.0811607264,1004110.46155124,0,1,1,control,1509.2354865848922,7.320020869030541,1.5092354865848925
SUR-02368277-24,2024-12-22,11,4,1,3_11,1513.976131859388,-1513.976131859388,11,3,988425.0774448682,1004112.815546693,0,1,1,treated,1513.976131859388,7.323154963271106,-1.513976131859388
SUR-02366534-24,2024-12-22,11,4,1,3_11,1525.66337232174,-1525.66337232174,11,3,988447.041956316,1004122.5202872548,0,1,1,treated,1525.66337232174,7.330839830569937,-1.52566337232174
SUR-02258631-24,2024-12-08,11,4,0,3_11,1603.5622601434095,1603.5622601434095,3,11,988303.4257935912,1004207.8962065928,0,1,1,control,1603.5622601434095,7.380606263251991,1.6035622601434094
SUR-02270812-24,2024-12-08,11,4,0,3_11,1683.4287862686951,1683.4287862686951,3,11,988205.4091827212,1004285.3401558554,0,1,1,control,1683.4287862686951,7.429181786066163,1.6834287862686952
SUR-02264785-24,2024-12-08,11,4,0,3_11,315.4342988209586,315.4342988209586,3,11,988308.4995728048,1002919.5379889548,0,1,1,control,315.4342988209586,5.757115633371499,0.3154342988209586
SUR-02131043-24,2024-11-20,11,4,0,3_11,333.2034787276609,333.2034787276609,3,11,988289.2506791163,1002937.4860387106,0,1,1,control,333.2034787276609,5.811750025226392,0.3332034787276609
SUR-00132599-25,2025-01-24,11,4,1,3_11,336.98728567165165,-336.98728567165165,11,3,988273.6978836134,1002940.5990117798,0,1,1,treated,336.98728567165165,5.8230082784194455,-0.3369872856716516
SUR-00132619-25,2025-01-24,11,4,1,3_11,340.9464329489617,-340.9464329489617,11,3,988272.7575236644,1002944.5037906248,0,1,1,treated,340.9464329489617,5.834654095990827,-0.3409464329489616
SUR-00367447-25,2025-03-01,11,4,1,3_11,352.37828692161185,-352.37828692161185,11,3,988233.5818842824,1002951.155583496,0,1,1,treated,352.37828692161185,5.867539117481955,-0.3523782869216118
SUR-00192068-25,2025-02-02,11,4,1,3_11,430.2659756067967,-430.2659756067967,11,3,988280.5780143056,1003034.3402902172,0,1,1,treated,430.2659756067967,6.06672501254475,-0.4302659756067967
SUR-00492719-25,2025-03-19,11,4,1,3_11,335.665322240149,-335.665322240149,11,3,988333.1320857038,1002937.9572492064,0,1,1,treated,335.665322240149,5.81908932781313,-0.335665322240149
SUR-00702408-25,2025-04-19,11,4,0,3_11,378.9742893041736,378.9742893041736,3,11,988285.3172761884,1002983.1745488652,0,1,1,control,378.9742893041736,5.94010359070555,0.3789742893041736
SUR-00702413-25,2025-04-19,11,4,0,3_11,378.9742893041736,378.9742893041736,3,11,988285.3172761884,1002983.1745488652,0,1,1,control,378.9742893041736,5.94010359070555,0.3789742893041736
SUR-00613627-25,2025-04-06,11,4,1,3_11,378.3382047533685,-378.3382047533685,11,3,988263.6165694864,1002981.3000979512,0,1,1,treated,378.3382047533685,5.93842816799204,-0.3783382047533685
SUR-00613682-25,2025-04-06,11,4,1,3_11,421.4182513374331,-421.4182513374331,11,3,988307.3823961412,1003025.615840509,0,1,1,treated,421.4182513374331,6.0459959401172805,-0.4214182513374331
SUR-00613685-25,2025-04-06,11,4,1,3_11,408.2863911822564,-408.2863911822564,11,3,988295.8761539512,1003012.637469667,0,1,1,treated,408.2863911822564,6.014415133940604,-0.4082863911822564
SUR-00253268-25,2025-02-11,11,4,1,3_11,693.4631533436715,-693.4631533436715,11,3,988542.8599135072,1003252.3909316732,0,1,1,treated,693.4631533436715,6.543139105846217,-0.6934631533436715
SUR-00683022-25,2025-04-15,11,4,1,3_11,602.5276696223946,-602.5276696223946,11,3,988629.67017671,1003106.0577987992,0,1,1,treated,602.5276696223946,6.402791888073804,-0.6025276696223946
SUR-00643274-25,2025-04-10,11,4,0,3_11,507.526468200981,507.526468200981,3,11,988535.2322634356,1003051.9616479336,0,1,1,control,507.526468200981,6.231517265660001,0.507526468200981
SUR-00617867-25,2025-04-06,11,4,1,3_11,473.7795222989155,-473.7795222989155,11,3,988221.6617890293,1003072.2608910692,0,1,1,treated,473.7795222989155,6.16285053269615,-0.4737795222989154
SUR-02271948-24,2024-12-08,11,4,0,3_11,1245.3134299950673,1245.3134299950673,3,11,989217.5806445016,1003441.9134499376,0,1,1,control,1245.3134299950673,7.127945216666968,1.2453134299950672
SUR-00217596-25,2025-02-06,11,4,0,3_11,1245.3134299950673,1245.3134299950673,3,11,989217.5806445016,1003441.9134499376,0,1,1,control,1245.3134299950673,7.127945216666968,1.2453134299950672
SUR-02045590-24,2024-11-07,11,4,1,3_11,1275.831595849518,-1275.831595849518,11,3,989155.3570173136,1003547.3605010656,0,1,1,treated,1275.831595849518,7.152136972512107,-1.275831595849518
SUR-00080720-25,2025-01-15,11,4,1,3_11,1319.214814222734,-1319.214814222734,11,3,989104.6691077566,1003646.6543528928,0,1,1,treated,1319.214814222734,7.185549740387542,-1.319214814222734
SUR-00553072-25,2025-03-28,11,4,1,3_11,1275.831595849518,-1275.831595849518,11,3,989155.3570173136,1003547.3605010656,0,1,1,treated,1275.831595849518,7.152136972512107,-1.275831595849518
SUR-00196650-25,2025-02-02,11,4,1,3_11,876.2620536360242,-876.2620536360242,11,3,988848.9406594256,1003284.1315313806,0,1,1,treated,876.2620536360242,6.776805754620879,-0.8762620536360243
SUR-00556224-25,2025-03-28,11,4,1,3_11,904.1131458023932,-904.1131458023932,11,3,988853.8384581764,1003315.8611430108,0,1,1,treated,904.1131458023932,6.808059958871274,-0.9041131458023932
SUR-02367657-24,2024-12-22,11,4,1,3_11,906.5232828255567,-906.5232828255567,11,3,988846.8347891986,1003324.3337954604,0,1,1,treated,906.5232828255567,6.81071922181602,-0.9065232828255568
SUR-02367759-24,2024-12-22,11,4,1,3_11,906.5232828255567,-906.5232828255567,11,3,988846.8347891986,1003324.3337954604,0,1,1,treated,906.5232828255567,6.81071922181602,-0.9065232828255568
SUR-02367908-24,2024-12-22,11,4,1,3_11,906.5232828255567,-906.5232828255567,11,3,988846.8347891986,1003324.3337954604,0,1,1,treated,906.5232828255567,6.81071922181602,-0.9065232828255568
SUR-02367559-24,2024-12-22,11,4,1,3_11,906.5232828255567,-906.5232828255567,11,3,988846.8347891986,1003324.3337954604,0,1,1,treated,906.5232828255567,6.81071922181602,-0.9065232828255568
SUR-00081221-25,2025-01-15,11,4,1,3_11,722.9543738115174,-722.9543738115174,11,3,988296.5153870166,1003327.3052962538,0,1,1,treated,722.9543738115174,6.584728370802546,-0.7229543738115174
SUR-00516919-25,2025-03-23,11,4,0,3_11,799.33254443276,799.33254443276,3,11,988310.84600676,1003403.5459266328,0,1,1,control,799.33254443276,6.685027321837656,0.7993325444327599
SUR-00191040-25,2025-02-02,11,4,1,3_11,750.7339124740274,-750.7339124740274,11,3,988330.381977678,1003354.297688178,0,1,1,treated,750.7339124740274,6.6223824215385925,-0.7507339124740274
SUR-00191029-25,2025-02-02,11,4,1,3_11,750.7339124740274,-750.7339124740274,11,3,988330.381977678,1003354.297688178,0,1,1,treated,750.7339124740274,6.6223824215385925,-0.7507339124740274
SUR-02047408-24,2024-11-07,11,4,1,3_11,1020.5976530778012,-1020.5976530778012,11,3,988419.9704056962,1003617.3925922342,0,1,1,treated,1020.5976530778012,6.929123007415183,-1.0205976530778011
SUR-02168936-24,2024-11-25,11,4,1,3_11,770.4375749373268,-770.4375749373268,11,3,988472.6030431108,1003354.276759553,0,1,1,treated,770.4375749373268,6.648255754643998,-0.7704375749373268
SUR-02301857-24,2024-12-13,11,4,1,3_11,1010.89379373158,-1010.89379373158,11,3,988476.1529250552,1003599.0642849852,0,1,1,treated,1010.89379373158,6.919578897434546,-1.01089379373158
SUR-00054194-25,2025-01-10,11,4,0,3_11,1554.7244845222256,1554.7244845222256,3,11,989535.0118534046,1003543.5206313552,0,1,1,control,1554.7244845222256,7.349696622557787,1.5547244845222257
SUR-00160665-25,2025-01-28,11,4,0,3_11,1554.7244845222256,1554.7244845222256,3,11,989535.0118534046,1003543.5206313552,0,1,1,control,1554.7244845222256,7.349696622557787,1.5547244845222257
SUR-00367561-25,2025-03-01,11,4,1,3_11,1554.7244845222256,-1554.7244845222256,11,3,989535.0118534046,1003543.5206313552,0,1,1,treated,1554.7244845222256,7.349696622557787,-1.5547244845222257
SUR-00457929-25,2025-03-14,11,4,0,3_11,1554.7244845222256,1554.7244845222256,3,11,989535.0118534046,1003543.5206313552,0,1,1,control,1554.7244845222256,7.349696622557787,1.5547244845222257
SUR-00644328-25,2025-04-10,11,4,0,3_11,1554.7244845222256,1554.7244845222256,3,11,989535.0118534046,1003543.5206313552,0,1,1,control,1554.7244845222256,7.349696622557787,1.5547244845222257
SUR-02365193-24,2024-12-22,11,4,1,3_11,1155.5729867782838,-1155.5729867782838,11,3,988770.6321412398,1003657.9551607348,0,1,1,treated,1155.5729867782838,7.053216589734858,-1.1555729867782838
SUR-02365205-24,2024-12-22,11,4,1,3_11,1155.5729867782838,-1155.5729867782838,11,3,988770.6321412398,1003657.9551607348,0,1,1,treated,1155.5729867782838,7.053216589734858,-1.1555729867782838
SUR-02233005-24,2024-12-04,11,4,1,3_11,851.985598999782,-851.985598999782,11,3,988724.728512341,1003340.6110971536,0,1,1,treated,851.985598999782,6.748742664582203,-0.851985598999782
SUR-00104604-25,2025-01-19,11,4,0,3_11,1029.0714937340915,1029.0714937340915,3,11,988959.4790133804,1003390.986519034,0,1,1,control,1029.0714937340915,6.937383490207144,1.0290714937340917
SUR-00581299-25,2025-04-01,11,4,0,3_11,978.7757485421314,978.7757485421314,3,11,988614.8483459176,1003529.7392597063,0,1,1,control,978.7757485421314,6.887323717461259,0.9787757485421312
SUR-00435638-25,2025-03-10,11,4,1,3_11,1077.415180852507,-1077.415180852507,11,3,988633.9285413988,1003627.4022486332,0,1,1,treated,1077.415180852507,6.9832478172589845,-1.077415180852507
SUR-00581289-25,2025-04-01,11,4,0,3_11,903.3347060249264,903.3347060249264,3,11,988627.67957563,1003444.5939347612,0,1,1,control,903.3347060249264,6.807199541894122,0.9033347060249264
SUR-02261229-24,2024-12-08,11,4,0,3_11,200.81147260004184,200.81147260004184,3,11,988243.4245330248,1002798.155519225,0,1,1,control,200.81147260004184,5.307333957641698,0.2008114726000418
SUR-00617288-25,2025-04-06,11,4,1,3_11,223.63800577106807,-223.63800577106807,11,3,988369.3058632532,1002815.6364129874,0,1,1,treated,223.63800577106807,5.414490243354434,-0.2236380057710681
SUR-00618738-25,2025-04-06,11,4,1,3_11,1969.9146103890075,-1969.9146103890075,11,3,988555.1954972724,998909.25080681,0,1,1,treated,1969.9146103890075,7.586252983225418,-1.9699146103890075
SUR-00619795-25,2025-04-06,11,4,1,3_11,1896.112686385596,-1896.112686385596,11,3,990623.2970363492,999075.2890682148,0,1,1,treated,1896.112686385596,7.548088370588049,-1.896112686385596
SUR-00733320-25,2025-04-24,11,4,1,3_11,1790.2324313384047,-1790.2324313384047,11,3,990701.918062772,999207.1084629764,0,1,1,treated,1790.2324313384047,7.49065917104873,-1.7902324313384046
SUR-00430387-25,2025-03-10,11,4,1,3_11,1896.112686385596,-1896.112686385596,11,3,990623.2970363492,999075.2890682148,0,1,1,treated,1896.112686385596,7.548088370588049,-1.896112686385596
SUR-00430364-25,2025-03-10,11,4,1,3_11,1896.112686385596,-1896.112686385596,11,3,990623.2970363492,999075.2890682148,0,1,1,treated,1896.112686385596,7.548088370588049,-1.896112686385596
SUR-00365304-25,2025-03-01,11,4,1,3_11,1853.0955504579936,-1853.0955504579936,11,3,990306.8261439229,999002.1574589368,0,1,1,treated,1853.0955504579936,7.525152282261649,-1.8530955504579936
SUR-00551049-25,2025-03-28,11,4,1,3_11,1471.4688440501914,-1471.4688440501914,11,3,989525.6837347592,999278.8098981654,0,1,1,treated,1471.4688440501914,7.294695756762128,-1.4714688440501913
SUR-00523649-25,2025-03-23,11,4,0,3_11,1230.7801305804894,1230.7801305804894,3,11,989441.4381379988,999522.2840081756,0,1,1,control,1230.7801305804894,7.116215662728699,1.2307801305804895
SUR-00459377-25,2025-03-14,11,4,0,3_11,978.9519550702762,978.9519550702762,3,11,989572.7722218424,999772.5314924616,0,1,1,control,978.9519550702762,6.887503545024338,0.9789519550702762
SUR-00582559-25,2025-04-01,11,4,0,3_11,969.0863554701764,969.0863554701764,3,11,989566.0501482612,999782.0954682038,0,1,1,control,969.0863554701764,6.87738509379274,0.9690863554701764
SUR-00682679-25,2025-04-15,11,4,1,3_11,955.745130378452,-955.745130378452,11,3,989691.7296670764,999809.1781606704,0,1,1,treated,955.745130378452,6.863537034539477,-0.955745130378452
SUR-00679091-25,2025-04-15,11,4,1,3_11,1702.458810686053,-1702.458810686053,11,3,989410.4273481736,999051.6254557816,0,1,1,treated,1702.458810686053,7.440416057581257,-1.702458810686053
SUR-00399804-25,2025-03-05,11,4,0,3_11,951.3926050067888,951.3926050067888,3,11,988773.3195510173,999906.9938346352,0,1,1,control,951.3926050067888,6.858977349994984,0.9513926050067888
SUR-00519939-25,2025-03-23,11,4,0,3_11,818.2555414599332,818.2555414599332,3,11,988769.568134794,1000050.1101508524,0,1,1,control,818.2555414599332,6.708396051620659,0.8182555414599332
SUR-00617565-25,2025-04-06,11,4,1,3_11,310.0827428867419,-310.0827428867419,11,3,988751.7978641487,1000758.2981909472,0,1,1,treated,310.0827428867419,5.740058931091271,-0.3100827428867419
SUR-00621291-25,2025-04-06,11,4,1,3_11,1552.6832868958272,-1552.6832868958272,11,3,988806.5547656516,999279.5869256338,0,1,1,treated,1552.6832868958272,7.348383705070174,-1.5526832868958271
SUR-00621345-25,2025-04-06,11,4,1,3_11,1552.6832868958272,-1552.6832868958272,11,3,988806.5547656516,999279.5869256338,0,1,1,treated,1552.6832868958272,7.348383705070174,-1.5526832868958271
SUR-00584978-25,2025-04-01,11,4,0,3_11,1879.1793077779712,1879.1793077779712,3,11,989314.832398457,998882.799044428,0,1,1,control,1879.1793077779712,7.539122427753592,1.8791793077779717
SUR-00619950-25,2025-04-06,11,4,1,3_11,1835.322719758448,-1835.322719758448,11,3,989223.1339509188,998933.4533394593,0,1,1,treated,1835.322719758448,7.515520329023036,-1.835322719758448
SUR-00619847-25,2025-04-06,11,4,1,3_11,1842.665368725063,-1842.665368725063,11,3,989236.7916335114,998925.5758724468,0,1,1,treated,1842.665368725063,7.519510917326174,-1.842665368725063
SUR-00617712-25,2025-04-06,11,4,1,3_11,662.024633734408,-662.024633734408,11,3,989191.819269434,1000114.185492722,0,1,1,treated,662.024633734408,6.496812144449493,-0.662024633734408
SUR-00614447-25,2025-04-06,11,4,1,3_11,682.4116918845259,-682.4116918845259,11,3,989179.6672952966,1000095.5862235246,0,1,1,treated,682.4116918845259,6.527097447940648,-0.6824116918845259
SUR-00614298-25,2025-04-06,11,4,1,3_11,662.024633734408,-662.024633734408,11,3,989191.819269434,1000114.185492722,0,1,1,treated,662.024633734408,6.496812144449493,-0.662024633734408
SUR-00640732-25,2025-04-10,11,4,0,3_11,1603.1032945494624,1603.1032945494624,3,11,989387.011551686,999153.0560645064,0,1,1,control,1603.1032945494624,7.380320184451159,1.6031032945494623
SUR-00614239-25,2025-04-06,11,4,1,3_11,651.2987203102057,-651.2987203102057,11,3,989213.5170677908,1000121.7430011352,0,1,1,treated,651.2987203102057,6.480502616988392,-0.6512987203102056
SUR-00617826-25,2025-04-06,11,4,1,3_11,680.2843690110549,-680.2843690110549,11,3,989192.424816672,1000095.5800611055,0,1,1,treated,680.2843690110549,6.523979794629383,-0.6802843690110548
SUR-00616128-25,2025-04-06,11,4,1,3_11,1631.116248947687,-1631.116248947687,11,3,989154.5990937544,999142.5988921582,0,1,1,treated,1631.116248947687,7.397632763960094,-1.631116248947687
SUR-00491354-25,2025-03-19,11,4,1,3_11,692.0922979655187,-692.0922979655187,11,3,989161.1409629708,1000088.9604934362,0,1,1,treated,692.0922979655187,6.541163176418852,-0.6920922979655187
SUR-00556087-25,2025-03-28,11,4,1,3_11,997.0606108496092,-997.0606108496092,11,3,989305.1524672216,999770.0635329996,0,1,1,treated,997.0606108496092,6.905814006781569,-0.9970606108496092
SUR-00456188-25,2025-03-14,11,4,0,3_11,1723.8273742282097,1723.8273742282097,3,11,989050.7632888812,999061.5734438056,0,1,1,control,1723.8273742282097,7.452882251546649,1.7238273742282098
SUR-00682289-25,2025-04-15,11,4,1,3_11,1255.181129514107,-1255.181129514107,11,3,989129.6196989636,999523.7138762708,0,1,1,treated,1255.181129514107,7.135831548027262,-1.2551811295141069
SUR-00553208-25,2025-03-28,11,4,1,3_11,1176.0943039706438,-1176.0943039706438,11,3,989061.2857768136,999615.0437220364,0,1,1,treated,1176.0943039706438,7.070804226370658,-1.1760943039706435
SUR-00432107-25,2025-03-10,11,4,1,3_11,1176.0943039706438,-1176.0943039706438,11,3,989061.2857768136,999615.0437220364,0,1,1,treated,1176.0943039706438,7.070804226370658,-1.1760943039706435
SUR-00616422-25,2025-04-06,11,4,1,3_11,1561.812644673953,-1561.812644673953,11,3,990072.9849562125,999247.5103054354,0,1,1,treated,1561.812644673953,7.354242454186034,-1.5618126446739529
SUR-00371695-25,2025-03-01,11,4,1,3_11,1363.4538014873117,-1363.4538014873117,11,3,990503.8796357008,999614.8580868004,0,1,1,treated,1363.4538014873117,7.218509482108973,-1.3634538014873117
SUR-00705084-25,2025-04-19,11,4,0,3_11,1527.1162627276535,1527.1162627276535,3,11,990381.9412181984,999371.8964151216,0,1,1,control,1527.1162627276535,7.331791055004456,1.5271162627276536
SUR-00584791-25,2025-04-01,11,4,0,3_11,1276.2229338294803,1276.2229338294803,3,11,989797.7220834278,999501.5752781868,0,1,1,control,1276.2229338294803,7.152443417013176,1.2762229338294804
SUR-01798439-24,2024-10-02,11,4,1,3_11,1306.7237769329456,-1306.7237769329456,11,3,988288.8499681588,999765.0947846472,0,1,1,treated,1306.7237769329456,7.176043330000695,-1.3067237769329456
SUR-02266889-24,2024-12-08,11,4,0,3_11,1261.7322093579353,1261.7322093579353,3,11,988302.7683244494,999810.8834623368,0,1,1,control,1261.7322093579353,7.141033072441101,1.2617322093579353
SUR-02109326-24,2024-11-16,11,4,1,3_11,1232.0031101576951,-1232.0031101576951,11,3,988316.3177164344,999837.8788557816,0,1,1,treated,1232.0031101576951,7.117208025592384,-1.2320031101576951
SUR-01142897-24,2024-06-25,11,4,1,3_11,1218.2033100172746,-1218.2033100172746,11,3,988294.023447298,999872.5826440492,0,1,1,treated,1218.2033100172746,7.105952899837878,-1.2182033100172749
SUR-00783655-24,2024-05-02,11,4,1,3_11,1213.1676459434907,-1213.1676459434907,11,3,988300.3353022748,999873.99162856,0,1,1,treated,1213.1676459434907,7.101814055943264,-1.2131676459434908
SUR-00783655-24,2024-05-02,11,4,1,3_11,1213.1676459434907,-1213.1676459434907,11,3,988300.3353022748,999873.99162856,1,1,1,treated,1213.1676459434907,7.101814055943264,-1.2131676459434908
SUR-00305229-25,2025-02-20,11,4,1,3_11,1277.431882073934,-1277.431882073934,11,3,988370.485523878,999743.3800403556,0,1,1,treated,1277.431882073934,7.153389513745103,-1.277431882073934
SUR-00521141-25,2025-03-23,11,4,0,3_11,856.6263016438919,856.6263016438919,3,11,988522.716919515,1000152.6833648508,0,1,1,control,856.6263016438919,6.75416845874072,0.8566263016438919
SUR-00400103-25,2025-03-05,11,4,0,3_11,586.8769653228555,586.8769653228555,3,11,988582.9656710668,1000475.052085477,0,1,1,control,586.8769653228555,6.376517683356125,0.5868769653228555
SUR-00400092-25,2025-03-05,11,4,0,3_11,586.8769653228555,586.8769653228555,3,11,988582.9656710668,1000475.052085477,0,1,1,control,586.8769653228555,6.376517683356125,0.5868769653228555
SUR-00372169-25,2025-03-01,11,4,1,3_11,836.2186496333736,-836.2186496333736,11,3,988251.476458316,1000591.9012452645,0,1,1,treated,836.2186496333736,6.730085266522221,-0.8362186496333737
SUR-00644290-25,2025-04-10,11,4,0,3_11,690.6693516158323,690.6693516158323,3,11,988400.8255985458,1000601.9841922252,0,1,1,control,690.6693516158323,6.53910802584337,0.6906693516158323
SUR-00704798-25,2025-04-19,11,4,0,3_11,709.2171847404613,709.2171847404613,3,11,988252.1835023208,1000922.5490224716,0,1,1,control,709.2171847404613,6.56557081725998,0.7092171847404614
SUR-00762266-25,2025-04-28,11,4,0,3_11,974.4607863597106,974.4607863597106,3,11,988248.655636402,1000276.5981121782,0,1,1,control,974.4607863597106,6.882909960751556,0.9744607863597106
SUR-00554079-25,2025-03-28,11,4,1,3_11,751.1960971702076,-751.1960971702076,11,3,989806.779800571,1000034.7164829618,0,1,1,treated,751.1960971702076,6.622997057469475,-0.7511960971702076
SUR-00554627-25,2025-03-28,11,4,1,3_11,213.4792234861237,-213.4792234861237,11,3,990000.6231285718,1000670.880761397,0,1,1,treated,213.4792234861237,5.368212873472268,-0.2134792234861237
SUR-00616217-25,2025-04-06,11,4,1,3_11,42.26311759697299,-42.26311759697299,11,3,989973.3104429072,1000861.9437250056,0,1,1,treated,42.26311759697299,3.767300484432477,-0.0422631175969729
SUR-00682393-25,2025-04-15,11,4,1,3_11,583.1903721612682,-583.1903721612682,11,3,989999.4830589412,1000236.1051884023,0,1,1,treated,583.1903721612682,6.370226909436578,-0.5831903721612682
SUR-02109046-24,2024-11-16,11,4,1,3_11,1134.703355828246,-1134.703355828246,11,3,988367.492237956,999921.159179864,0,1,1,treated,1134.703355828246,7.035007434747727,-1.134703355828246
SUR-00083423-25,2025-01-15,11,4,1,3_11,1179.7263844908357,-1179.7263844908357,11,3,988246.6852887012,999964.549294224,0,1,1,treated,1179.7263844908357,7.073885108144994,-1.1797263844908357
SUR-00520497-25,2025-03-23,11,4,0,3_11,992.6842159199332,992.6842159199332,3,11,990685.4036618564,1000034.6195178776,0,1,1,control,992.6842159199332,6.901419465960951,0.9926842159199332
SUR-00520829-25,2025-03-23,11,4,0,3_11,855.1624325125698,855.1624325125698,3,11,990447.462796642,1000167.821816411,0,1,1,control,855.1624325125698,6.752460115748187,0.8551624325125698
SUR-00645187-25,2025-04-10,11,4,0,3_11,607.3924604803462,607.3924604803462,3,11,990801.949599573,1000402.365803817,0,1,1,control,607.3924604803462,6.410820167935483,0.6073924604803462
SUR-00733029-25,2025-04-24,11,4,1,3_11,517.9899931633761,-517.9899931633761,11,3,990870.1825299534,1000473.2528431736,0,1,1,treated,517.9899931633761,6.251884601984586,-0.5179899931633761
SUR-01330434-24,2024-07-25,11,4,1,3_11,607.6005004487217,-607.6005004487217,11,3,988438.3081270744,1000771.0369848722,0,1,1,treated,607.6005004487217,6.411162059757507,-0.6076005004487217
SUR-01921104-24,2024-10-20,11,4,1,3_11,491.8504613731868,-491.8504613731868,11,3,988526.418674398,1000850.2536865072,0,1,1,treated,491.8504613731868,6.200205804244087,-0.4918504613731868
SUR-01140108-24,2024-06-25,11,4,1,3_11,455.6153435220077,-455.6153435220077,11,3,988606.6559090888,1000742.0490600702,0,1,1,treated,455.6153435220077,6.123841337390073,-0.4556153435220077
SUR-00397996-25,2025-03-05,11,4,0,3_11,451.5807876937766,451.5807876937766,3,11,988575.1585451488,1000846.2535393684,0,1,1,control,451.5807876937766,6.114966283544103,0.4515807876937766
SUR-00640764-25,2025-04-10,11,4,0,3_11,263.36089938652964,263.36089938652964,3,11,990402.5795678274,1000802.5701767404,0,1,1,control,263.36089938652964,5.577315212724357,0.2633608993865296
SUR-01050732-24,2024-06-11,11,4,0,3_11,716.1294458349884,716.1294458349884,3,11,988259.7397980684,1000890.7822254458,0,1,1,control,716.1294458349884,6.575256362428687,0.7161294458349884
SUR-01081585-24,2024-06-16,11,4,1,3_11,716.1378865358215,-716.1378865358215,11,3,988259.8540514346,1000890.5234475172,0,1,1,treated,716.1378865358215,6.575268132481093,-0.7161378865358216
SUR-00996911-24,2024-06-02,11,4,0,3_11,716.8720395010096,716.8720395010096,3,11,988270.1424125596,1000867.280984032,0,1,1,control,716.8720395010096,6.576291335200348,0.7168720395010095
SUR-00103614-25,2025-01-19,11,4,0,3_11,682.7741613557649,682.7741613557649,3,11,988340.168364576,1000796.0671416085,0,1,1,control,682.7741613557649,6.52762768964681,0.682774161355765
SUR-02193668-24,2024-11-29,11,4,0,3_11,648.5448730356934,648.5448730356934,3,11,988375.3655330406,1000801.68614964,0,1,1,control,648.5448730356934,6.476271922308741,0.6485448730356934
SUR-00683632-25,2025-04-15,11,4,1,3_11,713.1804783929297,-713.1804783929297,11,3,988306.262372755,1000797.327019698,0,1,1,treated,713.1804783929297,6.571135701256859,-0.7131804783929296
SUR-00787471-24,2024-05-02,11,4,1,3_11,315.03396159849194,-315.03396159849194,11,3,988739.932901474,1000815.1377143884,0,1,1,treated,315.03396159849194,5.755849681225008,-0.3150339615984919
SUR-01081414-24,2024-06-16,11,4,1,3_11,263.2826601064778,-263.2826601064778,11,3,988791.567146256,1000822.0273659412,0,1,1,treated,263.2826601064778,5.577019212596414,-0.2632826601064778
SUR-01449106-24,2024-08-12,11,4,1,3_11,267.19736733618817,-267.19736733618817,11,3,988788.9424344836,1000850.2868658912,0,1,1,treated,267.19736733618817,5.591723154752376,-0.2671973673361881
SUR-01860843-24,2024-10-11,11,4,1,3_11,214.41834864235977,-214.41834864235977,11,3,988842.3947433656,1000852.9918849296,0,1,1,treated,214.41834864235977,5.372581945135002,-0.2144183486423597
SUR-02165544-24,2024-11-25,11,4,1,3_11,201.52119318469772,-201.52119318469772,11,3,988850.1732789952,1000892.6752089462,0,1,1,treated,201.52119318469772,5.31084453877257,-0.2015211931846977
SUR-00960966-24,2024-05-29,11,4,1,3_11,335.04780406148205,-335.04780406148205,11,3,988683.824504125,1000892.8635687194,0,1,1,treated,335.04780406148205,5.817253423835726,-0.335047804061482
SUR-01216352-24,2024-07-07,11,4,1,3_11,306.1825764584564,-306.1825764584564,11,3,988716.9019215504,1000896.4427993932,0,1,1,treated,306.1825764584564,5.727442282407404,-0.3061825764584563
SUR-00706508-25,2025-04-19,11,4,0,3_11,131.58280137510147,131.58280137510147,3,11,988926.2847608146,1000852.0412742798,0,1,1,control,131.58280137510147,4.88720736628606,0.1315828013751014
SUR-00705700-25,2025-04-19,11,4,0,3_11,1986.8027686108885,1986.8027686108885,3,11,989919.4159613356,998801.4272064372,0,1,1,control,1986.8027686108885,7.594785171334469,1.9868027686108884
